content,date,exp
"{""subject"":""xs8r35yzkj7"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""5"",""vignetteYprob"":""95"",""gender"":""male"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:59:01.791754,
"{""subject"":""5u1m35yzayd"",""condition"":""L3x"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""29"",""postQuestion1"":""correct"",""postQuestion2"":""I made it 50-50 because there is no way of knowing for sure. I was thinking if it was a trick question and if I am missing something and if there is a clever solution""}",2019-11-17 23:27:06.172267,
"{""subject"":""b6m535yzurq"",""condition"":""L3x"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""3"",""vignetteXprob"":""73"",""vignetteYprob"":""27"",""gender"":""female"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 08:35:59.312281,
"{""subject"":""gw5035yzbyj"",""condition"":""L9y"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""94"",""dummyYprob"":""6"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""It seemed like it could either way with the election so I said 50/50.""}",2019-11-17 22:52:27.903991,
"{""subject"":""530x35yzped"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""99"",""dummyYprob"":""1"",""vignetteConfidence"":""2"",""vignetteXprob"":""40"",""vignetteYprob"":""60"",""gender"":""female"",""age"":""50"",""postQuestion1"":""correct"",""postQuestion2"":""If I knew whose party it was, and where it was, I would be able to give a more accurate assessment of what my crush is likely to do. But without details, I just went for 60/40, figuring one option is more likely than the other.""}",2019-11-17 23:14:26.317250,
"{""subject"":""duua35yzm1f"",""condition"":""G4y"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""88"",""dummyYprob"":""12"",""vignetteConfidence"":""3"",""vignetteXprob"":""55"",""vignetteYprob"":""45"",""gender"":""female"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""Initial odds would be 50/50 since it was one of the two people but since I have a crush on 'X' I likely show more interest in them and am trying harder to make a better impression with that person so they are slightly more likely to have a more positive opinion of me. ""}",2019-11-18 14:26:34.731773,
"{""subject"":""f7oj35yz7re"",""condition"":""G2x"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""96"",""dummyYprob"":""4"",""vignetteConfidence"":""3"",""vignetteXprob"":""94"",""vignetteYprob"":""6"",""gender"":""male"",""age"":""71"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 16:00:16.644332,
"{""subject"":""k0o235yz30d"",""condition"":""G2x"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 10:29:01.293999,
"{""subject"":""oszu35yzb3j"",""condition"":""L7y"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""y"",""dummyConfidence"":""0"",""dummyXprob"":""97"",""dummyYprob"":""3"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""I had no reason to choose *any* answer over any other, but equally likely seemed as good an answer as any other. ""}",2019-11-17 23:35:59.994446,
"{""subject"":""nb7c35yz486"",""condition"":""G3y"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""There was really no information to make one more likely than the other, so to me, it was a completely 50/50 chance. ""}",2019-11-18 14:56:55.341607,
"{""subject"":""jmkp35yzz7n"",""condition"":""L7y"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 14:56:05.497377,
"{""subject"":""uxw035yz3kj"",""condition"":""G5y"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""94"",""dummyYprob"":""6"",""vignetteConfidence"":""4"",""vignetteXprob"":""49"",""vignetteYprob"":""51"",""gender"":""male"",""age"":""52"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 02:43:41.213653,
"{""subject"":""s5ou35yzfem"",""condition"":""L2x"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""25"",""vignetteYprob"":""75"",""gender"":""male"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""***I wanted to select extremely confident but I wasn't allowed. A popup kept coming up saying please answer the 2nd question.***\r\n\r\nI wouldn't purposely put myself in danger knowing there is a high risk of being bitten by a lethal snake. I probably would be dead already if it was lethal.\r\n\r\n""}",2019-11-18 01:21:43.724126,
"{""subject"":""p49n35yzk7o"",""condition"":""L4x"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""48"",""postQuestion1"":""correct"",""postQuestion2"":""It really is a 50/50 situation. It can not be determined without further diagnosis.""}",2019-11-18 15:09:06.709583,
"{""subject"":""cfsi35yzodt"",""condition"":""G1x"",""vignetteType"":""G"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""4"",""vignetteXprob"":""90"",""vignetteYprob"":""10"",""gender"":""female"",""age"":""59"",""postQuestion1"":""correct"",""postQuestion2"":""Even with a \""reliable tip,\"" the stock market is somewhat unpredictable, and individual stocks especially can be influenced by outside and/or unknown events.""}",2019-11-17 23:21:01.822366,
"{""subject"":""oza035yzrlg"",""condition"":""G3y"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""30"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 13:09:02.128010,
"{""subject"":""owkv35yz9oc"",""condition"":""G4x"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""86"",""dummyYprob"":""14"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""I thought there wasn't enough information to necessarily favor one possibility over the other, so I chose 50/50 odds.""}",2019-11-18 00:15:07.512849,
"{""subject"":""1emu35yz5ea"",""condition"":""G12y"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""94"",""dummyYprob"":""6"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""25"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 15:44:23.178270,
"{""subject"":""td2535yz3dc"",""condition"":""L1y"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""2"",""dummyXprob"":""20"",""dummyYprob"":""80"",""vignetteConfidence"":""3"",""vignetteXprob"":""48"",""vignetteYprob"":""52"",""gender"":""female"",""age"":""30"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:53:56.443538,
"{""subject"":""291a35yzgw3"",""condition"":""L10y"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""37"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:56:02.719570,
"{""subject"":""vvo235yzm8r"",""condition"":""G11y"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""30"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:48:30.516993,
"{""subject"":""3kh635yzg8o"",""condition"":""G4y"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""43"",""dummyYprob"":""57"",""vignetteConfidence"":""1"",""vignetteXprob"":""27"",""vignetteYprob"":""73"",""gender"":""male"",""age"":""25"",""postQuestion1"":""incorrect"",""postQuestion2"":""""}",2019-11-17 23:50:33.210510,
"{""subject"":""i7ku35yz2qw"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""74"",""dummyYprob"":""26"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""50"",""postQuestion1"":""correct"",""postQuestion2"":""Question 1 - I am usually right about the weather because I can feel it in my head.\r\n\r\nQuestion 2 - There is really no way to know.""}",2019-11-17 23:38:43.219000,
"{""subject"":""8zyy35yzwpt"",""condition"":""L6x"",""vignetteType"":""L"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""54"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 16:03:21.720745,
"{""subject"":""spds35yz7iz"",""condition"":""L10y"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""65"",""postQuestion1"":""correct"",""postQuestion2"":""it is likely that either branch will close. Since I didn't have any information on each banks location or performance I considered it even odds that it could be either bank equally.""}",2019-11-18 16:08:44.123919,
"{""subject"":""81dy35yz69y"",""condition"":""L8x"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""93"",""dummyYprob"":""7"",""vignetteConfidence"":""3"",""vignetteXprob"":""73"",""vignetteYprob"":""27"",""gender"":""female"",""age"":""58"",""postQuestion1"":""correct"",""postQuestion2"":""Airport area can be large, so there's a small change that the airport car park was not affected by the hailstorm. ""}",2019-11-17 23:25:31.443990,
"{""subject"":""fd6w35yztdx"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""99"",""dummyYprob"":""1"",""vignetteConfidence"":""4"",""vignetteXprob"":""2"",""vignetteYprob"":""98"",""gender"":""female"",""age"":""55"",""postQuestion1"":""correct"",""postQuestion2"":""If I have something to do outside it is going to rain and I would never win $1000""}",2019-11-17 23:54:50.312757,
"{""subject"":""9z2735yzemv"",""condition"":""L11y"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""4"",""vignetteXprob"":""100"",""vignetteYprob"":""0"",""gender"":""male"",""age"":""44"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:54:09.624925,
"{""subject"":""ujh435yz632"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""23"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:50:54.751748,
"{""subject"":""eeyi35yzt11"",""condition"":""G7x"",""vignetteType"":""G"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""89"",""dummyYprob"":""11"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""There was no clear answer to which way it would go.""}",2019-11-17 23:12:33.917462,
"{""subject"":""3a5e35yzd1z"",""condition"":""L11y"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""0"",""dummyYprob"":""100"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 01:18:41.722019,
"{""subject"":""ok4d35yzh8e"",""condition"":""L8y"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""y"",""dummyConfidence"":""1"",""dummyXprob"":""69"",""dummyYprob"":""31"",""vignetteConfidence"":""3"",""vignetteXprob"":""49"",""vignetteYprob"":""51"",""gender"":""male"",""age"":""23"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:11:48.918001,
"{""subject"":""0sn635yzuva"",""condition"":""L1y"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""I actually tried to choose \""extremely confident\"" but the survey wouldn't let me.  I got a pop up asking me to please answer the second question.  As to why I answered the way that I did.  The scenario given basically said that although one of the stocks would plummet and the other would rise, there was no way to predict which was which.  With that in mind, it was obviously a toss up so I answered 50/50 and wanted to answer extremely confident.""}",2019-11-18 00:11:14.638386,
"{""subject"":""q1lr35yzyu4"",""condition"":""G3x"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""99"",""dummyYprob"":""1"",""vignetteConfidence"":""2"",""vignetteXprob"":""30"",""vignetteYprob"":""70"",""gender"":""female"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""I would be somewhat unsure of taking word of mouth \""possibilities\"" from coworkers in the workplace. However, I  rated the likelyhood as high as I did because the information came from a source that would be more likely to have credible information.""}",2019-11-17 23:40:29.758084,
"{""subject"":""5xin35yzdqu"",""condition"":""G4y"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""0"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""I gave it a 50-50 chance of happening because there was not enough information to make any other decision.""}",2019-11-17 22:51:46.351806,
"{""subject"":""2njd35yz4b1"",""condition"":""G12x"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 14:09:21.240441,
"{""subject"":""bgv835yzkor"",""condition"":""L7x"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""24"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:46:37.798741,
"{""subject"":""6y5l35yzg9f"",""condition"":""G2y"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""2"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""0"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""28"",""postQuestion1"":""correct"",""postQuestion2"":""I had no information about either company (e.g. that one is more popular or doing better than the other). So the best guess I can possibly have is a 50/50 split.\r\n\r\nI have a background in statistics. So I'm not one of the people who will say things like \""I have a 50/50 chance of winning the lottery because it either happens or it doesn't.\"" I just know I can't do any better with the information provided.""}",2019-11-18 00:45:14.576355,
